orderdate,ordernumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
9/1/2004,10288,1952 Citroen-15CV,Classic Cars,Handji Gifts& Co,Singapore,Australia,72.82,109.22,48,5242.56,3495.36
9/1/2004,10288,1969 Chevrolet Camaro Z28,Classic Cars,Handji Gifts& Co,Singapore,Australia,50.51,76.19,34,2590.46,1717.34
9/1/2004,10288,2002 Chevy Corvette,Classic Cars,Handji Gifts& Co,Singapore,Australia,62.11,101.73,41,4170.93,2546.51
9/1/2004,10288,1936 Mercedes Benz 500k Roadster,Vintage Cars,Handji Gifts& Co,Singapore,Australia,21.75,37.75,33,1245.75,717.75
4/23/2005,10409,1932 Model A Ford J-Coupe,Vintage Cars,Handji Gifts& Co,Singapore,Australia,58.48,104.25,6,625.5,350.88
4/23/2005,10409,1939 Chevrolet Deluxe Coupe,Vintage Cars,Handji Gifts& Co,Singapore,Australia,22.57,27.88,61,1700.68,1376.77
11/12/2003,10181,1968 Ford Mustang,Classic Cars,Herkku Gifts,Norway  ,UK,95.34,155.66,27,4202.82,2574.18
11/12/2003,10181,1968 Dodge Charger,Classic Cars,Herkku Gifts,Norway  ,UK,75.16,113.92,28,3189.76,2104.48
11/12/2003,10181,1970 Plymouth Hemi Cuda,Classic Cars,Herkku Gifts,Norway  ,UK,31.92,67.03,20,1340.6,638.4
11/12/2003,10181,1969 Dodge Charger,Classic Cars,Herkku Gifts,Norway  ,UK,58.73,107.1,36,3855.6,2114.28
11/12/2003,10181,1993 Mazda RX-7,Classic Cars,Herkku Gifts,Norway  ,UK,83.51,124.56,44,5480.64,3674.44
